|id   |sport_code|canonical_league_id|provider    |provider_league_id|season|enabled|tier|fixtures_days_back|fixtures_days_forward|odds_days_forward|max_requests_per_run|notes                                       |created_at                   |updated_at                   |run_group           |
|1,137|football  |21,326             |api_football |60                |      |false  |4   |7                 |14                   |3                |1                   |Non League Premier - Southern South                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,138|football  |21,327             |api_football |92                |      |false  |4   |7                 |14                   |3                |1                   |Derde Divisie - Saturday                            |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,139|football  |21,328             |api_football |93                |      |false  |4   |7                 |14                   |3                |1                   |Derde Divisie - Sunday                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,140|football  |21,330             |api_football |341               |      |false  |4   |7                 |14                   |3                |1                   |Cup                                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,141|football  |21,331             |api_football |238               |      |false  |4   |7                 |14                   |3                |1                   |Youth Championship                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,142|football  |21,332             |api_football |83                |      |false  |4   |7                 |14                   |3                |1                   |Regionalliga - Bayern                               |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,143|football  |21,333             |api_football |84                |      |false  |4   |7                 |14                   |3                |1                   |Regionalliga - Nord                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,144|football  |21,334             |api_football |85                |      |false  |4   |7                 |14                   |3                |1                   |Regionalliga - Nordost                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,145|football  |21,335             |api_football |86                |      |false  |4   |7                 |14                   |3                |1                   |Regionalliga - SudWest                              |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,146|football  |21,336             |api_football |87                |      |false  |4   |7                 |14                   |3                |1                   |Regionalliga - West                                 |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,147|football  |21,337             |api_football |426               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone A                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,148|football  |21,338             |api_football |427               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone B                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,149|football  |21,339             |api_football |428               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone C                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,150|football  |21,340             |api_football |429               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone D                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,151|football  |21,341             |api_football |430               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone E                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,152|football  |21,342             |api_football |431               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone F                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,153|football  |21,343             |api_football |432               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone G                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,154|football  |21,344             |api_football |433               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone H                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,155|football  |21,345             |api_football |434               |      |false  |4   |7                 |14                   |3                |1                   |Serie D - Girone I                                  |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,156|football  |21,346             |api_football |435               |      |false  |4   |7                 |14                   |3                |1                   |Primera Divisi?n RFEF - Group 1                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,157|football  |21,347             |api_football |436               |      |false  |4   |7                 |14                   |3                |1                   |Primera Divisi?n RFEF - Group 2                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,158|football  |21,348             |api_football |437               |      |false  |4   |7                 |14                   |3                |1                   |Primera Divisi?n RFEF - Group 3                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
|1,159|football  |21,349             |api_football |438               |      |false  |4   |7                 |14                   |3                |1                   |Primera Divisi?n RFEF - Group 4                     |2026-03-10 19:33:48.283 +0100|2026-03-10 19:33:48.283 +0100|FOOTBALL_MAINTENANCE|
