|norm_name              |id    |name                   |ext_source      |ext_team_id |matches_used|
|kladno                    |13,737|Kladno                    |api_football    |7307         |32          |
|kladno                    |26,157|Kladno                    |api_sport       |7307         |1           |
|kladno                    |28,466|Kladno                    |api_hockey      |144          |0           |
|kocaelispor               |13,026|Kocaelispor               |api_football    |7411         |111         |
|kocaelispor               |25,705|Kocaelispor               |api_sport       |7411         |1           |
|koln                      |14,065|Kol?n                     |api_football    |7309         |92          |
|koln                      |26,964|Kolín                     |api_sport       |7309         |1           |
|kom                       |12,762|Kom                       |api_football    |3749         |68          |
|kom                       |26,976|Kom                       |api_sport       |3749         |1           |
|komrno                    |13,499|Kom?rno                   |api_football    |10535        |92          |
|komrno                    |27,249|Komárno                   |api_sport       |10535        |1           |
|konyaspor                 |12,847|Konyaspor                 |api_football    |607          |74          |
|konyaspor                 |26,696|Konyaspor                 |api_sport       |607          |1           |
|koper                     |13,017|Koper                     |api_football    |4374         |108         |
|koper                     |27,651|Koper                     |api_sport       |4374         |1           |
|kortrijk                  |981   |Kortrijk                  |football_data_uk|Kortrijk     |233         |
|kortrijk                  |13,043|Kortrijk                  |api_football    |734          |108         |
|kozarmisleny fc           |13,602|Kozarmisleny FC           |api_football    |2420         |104         |
|kozarmisleny fc           |27,011|Kozarmisleny FC           |api_sport       |2420         |1           |
|krka                      |12,362|Krka                      |api_football    |4375         |90          |
|krka                      |27,215|Krka                      |api_sport       |4375         |1           |
|krklarelispor             |13,703|K?rklarelispor            |api_football    |3596         |108         |
|krklarelispor             |26,350|Kırklarelispor            |api_sport       |3596         |1           |
|krko                      |15,597|Kr?ko                     |api_football    |4365         |30          |
|krko                      |27,002|Krško                     |api_sport       |4365         |1           |
|krylia sovetov            |13,435|Krylia Sovetov            |api_football    |1079         |60          |
|krylia sovetov            |26,492|Krylia Sovetov            |api_sport       |1079         |1           |
|ks d                      |13,038|?KS ??d?                  |api_football    |3498         |102         |
|ks d                      |25,801|ŁKS Łódź                  |api_sport       |3498         |1           |
|kudrivka                  |12,809|Kudrivka                  |api_football    |21953        |26          |
